"sample_list","sig_list","expected_list","fitsig_list","actual_list","diff"
"TCGA-CM-6680-01A-11D-1835-10","SBS5",0.644124328344101,0.644124328344101,0.566929133858268,0.077195194485833
"T2949","SBS5",0.663620786602247,0.663620786602247,0.586776859504132,0.0768439270981149
"587386","SBS1",0.400934031021322,0.400934031039509,0.477477477477477,0.076543446456155
"TCGA-AG-3902-01A-01W-1073-09","SBS5",0.259091189340829,0.259091189340829,0.335403726708075,0.076312537367246
"TCGA-AG-A026-01A-32W-A096-10","SBS3",0.511868605859008,0.511868605859008,0.435714285714286,0.076154320144722
"T55","SBS6",0.126635180634363,0.126635180634363,0.202674897119342,0.076039716484979
"C22","SBS5",0.752402999787003,0.752402999787003,0.676767676767677,0.075635323019326
"TCGA-AA-A004-01A-01W-A00E-09","SBS40",0.463664833643663,0.463664833643663,0.388235294117647,0.075429539526016
"587332","SBS5",0.54739259856255,0.54739259856255,0.472067039106145,0.075325559456405
"TCGA-CA-5796-01A-01D-1650-10","SBS5",0.652614238224337,0.652614238224337,0.577319587628866,0.0752946505954709
"TCGA-AD-6548-01A-11D-1835-10","SBS5",0.557074720083162,0.557074720083162,0.632183908045977,0.0751091879628151
"T96","SBS1",0.433090976989613,0.433090976989613,0.508196721311475,0.075105744321862
"TCGA-AD-6963-01A-11D-1924-10","SBS5",0.226740985318763,0.226740985319547,0.301724137931034,0.074983152612271
"T2583","SBS1",0.466734194941493,0.466734194942155,0.392156862745098,0.074577332196395
"TCGA-AG-A01L-01A-01W-A00K-09","SBS5",0.385353795970202,0.385353795972773,0.459770114942529,0.074416318972327
"TCGA-AF-3914-01A-01W-1073-09","SBS30",0.234171577425819,0.234171577425819,0.16,0.074171577425819
"TCGA-D5-5541-01A-01D-1650-10","SBS1",0.502726958513585,0.502726958543911,0.428571428571429,0.074155529942156
"T2957","SBS5",0.338612094861641,0.338612094863042,0.4125,0.073887905138359
"TCGA-DC-6160-01A-11D-1657-10","SBS1",0.583050240618941,0.583050240618941,0.656862745098039,0.073812504479098
"TCGA-AA-3861-01A-01W-0995-10","SBS1",0.401699992999512,0.401699992999512,0.475409836065574,0.073709843066062
"TCGA-CI-6619-01B-11D-1826-10","SBS40",0.482609866252107,0.482609866252107,0.409090909090909,0.073518957161198
"TCGA-AD-6899-01A-11D-1924-10","SBS5",0.373008264177222,0.373008264177222,0.446511627906977,0.073503363729755
"TCGA-AZ-6605-01A-11D-1835-10","SBS5",0.769091142138504,0.769091142138506,0.695906432748538,0.073184709389966
"TCGA-AG-3891-01A-01W-1073-09","SBS26",0.497336986059173,0.497336986059173,0.424153166421208,0.073183819637965
"TCGA-DC-6154-01A-31D-1924-10","SBS5",0.0603959142048776,0.0603959142048776,0.133333333333333,0.0729374191284554
"TCGA-AZ-6606-01A-11D-1835-10","SBS5",0.365289774408336,0.365289774408386,0.438144329896907,0.072854555488571
"T2578","SBS5",0.657008250910771,0.657008250910771,0.584269662921348,0.072738587989423
"587362","SBS5",0.494490367618984,0.494490367618984,0.421875,0.072615367618984
"T3145","SBS5",0.658701937960133,0.658701937960133,0.586206896551724,0.072495041408409
"1910786","SBS1",0.45609638327429,0.45609638327429,0.528301886792453,0.0722055035181631
"TCGA-D5-6932-01A-11D-1924-10","SBS3",0.400699915269926,0.400699915272082,0.472727272727273,0.072027357457347
"TCGA-AA-A024-01A-02W-A00E-09","SBS40",0.212827246617403,0.212827246617403,0.28448275862069,0.071655512003287
"SW1222","SBS5",0.719534410657027,0.719534410661759,0.791164658634538,0.0716302479775111
"T1185","SBS5",0.322075966811584,0.322075966811585,0.39344262295082,0.071366656139236
"TCGA-DM-A285-01A-11D-A16V-10","SBS40",0.560631747830346,0.560631747830346,0.48936170212766,0.071270045702686
"CRC-11T","SBS5",0.605396539526215,0.605396539526215,0.676616915422886,0.0712203758966711
"587340","SBS5",0.509026947211726,0.509026947211726,0.58,0.0709730527882739
"TCGA-A6-6137-01A-11D-1771-10","SBS40",0.382197441245744,0.382197441245744,0.311377245508982,0.070820195736762
"TCGA-AZ-4616-01A-21D-1835-10","SBS5",0.555210656858589,0.555210656862067,0.625954198473282,0.0707435416146931
"TCGA-D5-6539-01A-11D-1719-10","SBS5",0.150023846223468,0.150023846223468,0.0793650793650794,0.0706587668583886
"TCGA-D5-5540-01A-01D-1650-10","SBS40",0.556202492203269,0.556202492203269,0.485714285714286,0.070488206488983
"TCGA-AA-3952-01A-01W-0995-10","SBS30",0.0951566884100928,0.0951566884100928,0.16551724137931,0.0703605529692172
"TCGA-AY-6386-01A-21D-1719-10","SBS5",0.613874915984309,0.613874915987035,0.543624161073825,0.0702507549104839
"TCGA-DM-A1D8-01A-11D-A152-10","SBS5",0.2174151353789,0.21741513537925,0.147186147186147,0.070228988192753
"TCGA-AG-3592-01A-02D-1733-10","SBS5",0.00763151178061768,0.00763151178061763,0.0777777777777778,0.0701462659971601
"587288","SBS1",0.357166145711807,0.357166145711807,0.287128712871287,0.07003743284052
"TCGA-D5-6529-01A-11D-1771-10","SBS5",0.440171134367566,0.440171134367566,0.510204081632653,0.070032947265087
"T388","SBS5",0.615187197004888,0.615187197004888,0.545454545454545,0.069732651550343
"TCGA-CM-6169-01A-11D-1650-10","SBS1",0.401499179278254,0.401499179278254,0.471014492753623,0.069515313475369
"T1185","SBS1",0.6759111549478,0.675911154947801,0.60655737704918,0.06935377789862
"587350","SBS44",0.335655780671957,0.335655780671957,0.266337854500617,0.06931792617134
"TCGA-DC-6681-01A-11D-1826-10","SBS5",0.498094297895134,0.498094297895134,0.567307692307692,0.069213394412558
"TCGA-AA-3812-01A-01W-0900-09","SBS5",0.757965401765684,0.75796540176757,0.689024390243902,0.068941011521782
"TCGA-G4-6293-01A-11D-1719-10","SBS5",0.726841129827235,0.726841129827235,0.658064516129032,0.068776613698203
"T2932","SBS5",0.296757133928812,0.296757133928814,0.365354330708661,0.068597196779849
"TCGA-CK-6751-01A-11D-1835-10","SBS5",0.504238763156038,0.504238763156038,0.572649572649573,0.068410809493535
"T3202","SBS5",0.257217144188098,0.257217144188098,0.325556733828208,0.06833958964011
"TCGA-AM-5820-01A-01D-1650-10","SBS5",0.431887732276242,0.431887732276242,0.5,0.068112267723758
"TCGA-DM-A1D4-01A-21D-A152-10","SBS40",0.236074078846923,0.236074078846923,0.304166666666667,0.068092587819744
"TCGA-F4-6703-01A-11D-1835-10","SBS5",0.411337420951013,0.411337420951013,0.47910447761194,0.067767056660927
"TCGA-F4-6460-01A-11D-1771-10","SBS5",0.304812822368101,0.304812822368101,0.372549019607843,0.067736197239742
"TCGA-AZ-5407-01A-01D-1719-10","SBS40",0.424145452226074,0.424145452226074,0.356589147286822,0.067556304939252
"T636","SBS5",0.455746376176069,0.455746376176069,0.523255813953488,0.067509437777419
"TCGA-CI-6619-01B-11D-1826-10","SBS1",0.476594554264593,0.476594554264593,0.409090909090909,0.067503645173684
"TCGA-CL-5918-01A-11D-1657-10","SBS5",0.701766649312053,0.701766649312642,0.634408602150538,0.0673580471615151
"TCGA-CI-6620-01A-11D-1826-10","SBS40",0.54408341506809,0.544083415070273,0.476744186046512,0.067339229021578
"TCGA-AA-3862-01A-01W-0995-10","SBS5",0.472448802583875,0.472448802583875,0.53968253968254,0.067233737098665
"TCGA-F5-6863-01A-11D-1924-10","SBS40",0.330834244994526,0.330834244994526,0.398058252427184,0.067224007432658
"TCGA-DT-5265-01A-21D-1826-10","SBS1",0.428567382589054,0.428567382589054,0.495412844036697,0.066845461447643
"T3658","SBS5",0.414971546512331,0.414971546512338,0.348350764279968,0.066620782232363
"TCGA-D5-6538-01A-11D-1719-10","SBS1",0.563907349015212,0.563907349049809,0.497297297297297,0.066610051717915
"T3479","SBS5",0.459848368539372,0.459848368539374,0.526315789473684,0.066467420934312
"T3446","SBS5",0.381626387852269,0.381626387852269,0.315334773218143,0.066291614634126
"T475","SBS5",0.590332250957404,0.590332250957404,0.524390243902439,0.065942007054965
"TCGA-AA-3678-01A-01W-0900-09","SBS5",0.632149712340955,0.632149712340955,0.566265060240964,0.0658846520999909
"CRC-34T","SBS5",0.653262396644945,0.653262396644945,0.71875,0.065487603355055
"TCGA-DM-A1D9-01A-11D-A152-10","SBS40",0.409521052161762,0.409521052161765,0.474576271186441,0.065055219024679
"CACO2","SBS5",0.578017070190249,0.578017070190894,0.642857142857143,0.0648400726668941
"TCGA-A6-5662-01A-01D-1650-10","SBS5",0.179330685954272,0.179330685954272,0.114583333333333,0.064747352620939
"T2931","SBS5",0.726628126561437,0.726628126561444,0.662162162162162,0.0644659643992751
"T2284","SBS1",0.478162113455624,0.478162113455624,0.413793103448276,0.064369010007348
"TCGA-CM-4751-01A-02D-1835-10","SBS5",0.525904820574094,0.525904820574094,0.461538461538462,0.064366359035632
"TCGA-CM-4752-01A-01D-1408-10","SBS5",0.600663079024648,0.600663079024648,0.536312849162011,0.0643502298626369
"T3226","SBS1",0.30552549131607,0.30552549131607,0.369565217391304,0.064039726075234
"587288","SBS15",0.302414780599049,0.302414780599049,0.366336633663366,0.063921853064317
"TCGA-AG-4021-01A-01D-1733-10","SBS5",0.592568096148175,0.59256809615212,0.656410256410256,0.063842160262081
"TCGA-CA-5254-01A-21D-1835-10","SBS40",0.495015397862637,0.495015397862637,0.431226765799257,0.06378863206338
"T2999","SBS5",0.450814098196508,0.450814098196599,0.51440329218107,0.063589193984562
"C31","SBS5",0.470797680134466,0.470797680134466,0.534246575342466,0.063448895208
"HCA46","SBS5",0.722150433949421,0.722150433949421,0.785454545454545,0.0633041115051239
"TCGA-DM-A1D9-01A-11D-A152-10","SBS5",0.317485216211986,0.317485216211989,0.254237288135593,0.063247928076393
"TCGA-AA-3496-01A-21D-1835-10","SBS20",0.0982843760713089,0.0982843760713089,0.161458333333333,0.0631739572620241
"sysucc-919T","SBS5",0.078708615248224,0.078708615248224,0.141805480924234,0.06309686567601
"587270","SBS5",0.57894509464625,0.57894509464625,0.516129032258065,0.062816062388185
"CRC-14T","SBS5",0.596472045400775,0.596472045400775,0.659259259259259,0.062787213858484
"TCGA-AA-A02E-01A-01W-A00E-09","SBS40",0.616152650987694,0.616152650987694,0.553398058252427,0.062754592735267
"T3048","SBS1",0.480886546713053,0.480886546713308,0.418181818181818,0.062704728531235
"TCGA-CM-6167-01A-11D-1650-10","SBS1",0.358208274251629,0.358208274251797,0.420560747663551,0.062352473411922
"TCGA-CA-5256-01A-01D-1408-10","SBS1",0.390617161865776,0.390617161865776,0.452830188679245,0.062213026813469
"TCGA-CM-6161-01A-11D-1650-10","SBS5",0.64893605421206,0.64893605421206,0.58695652173913,0.06197953247293
"TCGA-G4-6322-01A-11D-1719-10","SBS5",0.541394974942254,0.541394974942254,0.603174603174603,0.0617796282323491
"T3527","SBS1",0.481094537807078,0.481094537807078,0.419354838709677,0.061739699097401
"CRC-3","SBS5",0.378295569139646,0.378295569139646,0.44,0.061704430860354
"T2418","SBS1",0.485173210009724,0.485173210009724,0.546666666666667,0.0614934566569429
"TCGA-AF-2693-01A-02D-1733-10","SBS40",0.414251112423162,0.414251112423162,0.352941176470588,0.061309935952574
"TCGA-AF-2693-01A-02D-1733-10","SBS30",0.171568259648852,0.171568259648852,0.110294117647059,0.061274142001793
"C658","SBS5",0.562281970338243,0.562281970338243,0.501362397820163,0.06091957251808
"TCGA-CA-5254-01A-21D-1835-10","SBS5",0.0952768038131851,0.0952768038131851,0.156133828996283,0.0608570251830979
"C709","SBS5",0.447478190325963,0.447478190325963,0.50828729281768,0.0608091024917171
"TCGA-A6-5656-01A-21D-A270-10","SBS5",0.221909245075767,0.221909245075767,0.161676646706587,0.06023259836918
"T3202","SBS44",0.452516263341602,0.452516263341602,0.39236479321315,0.060151470128452
"587300","SBS1",0.554445195515598,0.554445195515598,0.494505494505495,0.059939701010103
"587226","SBS44",0.371264385496977,0.371264385496977,0.430967741935484,0.059703356438507
"TCGA-A6-6782-01A-11D-1835-10","SBS40",0.565411225831608,0.565411225831608,0.625,0.059588774168392
"TCGA-CM-4744-01A-01D-1408-10","SBS40",0.392909777341113,0.39290977734344,0.333333333333333,0.05957644400778
"TCGA-AG-A01L-01A-01W-A00K-09","SBS1",0.599587900850233,0.599587900904562,0.540229885057471,0.0593580157927619
"587346","SBS5",0.46532703336046,0.465327033360603,0.524590163934426,0.059263130573966
"TCGA-AA-A03J-01A-21W-A096-10","SBS5",0.301455997524709,0.301455997524709,0.242424242424242,0.059031755100467
"TCGA-DM-A1DA-01A-11D-A152-10","SBS15",0.00784365889482753,0.00784365889482753,0.0668449197860963,0.0590012608912688
"RW7213","SBS5",0.773966775394105,0.773966775399292,0.715,0.058966775394105
"T3446","SBS44",0.381752242567229,0.381752242567229,0.44060475161987,0.058852509052641
"sysucc-875T","SBS5",0.930374882402828,0.930374882402828,0.871541501976285,0.058833380426543
"C391","SBS1",0.155661718764227,0.155661718769047,0.214285714285714,0.058623995521487
"T3720","SBS5",0.496059386896904,0.496059386896905,0.554545454545455,0.058486067648551
"TCGA-AA-3681-01A-01W-0900-09","SBS40",0.412954918431835,0.412954918431835,0.471428571428571,0.058473652996736
"TCGA-CA-5256-01A-01D-1408-10","SBS5",0.605554026480381,0.605554026480381,0.547169811320755,0.058384215159626
"TCGA-AU-3779-01A-01D-1719-10","SBS1",0.39623724416128,0.396237244197189,0.454545454545455,0.058308210384175
"T595","SBS1",0.328067357142621,0.328067357142621,0.386363636363636,0.058296279221015
"T3049","SBS15",0.164023349357349,0.164023349357349,0.222222222222222,0.058198872864873
"TCGA-AG-3894-01A-01W-1073-09","SBS5",0.727246909543709,0.727246909543709,0.669117647058823,0.0581292624848859
"TCGA-QL-A97D-01A-12D-A40P-10","SBS1",0.323733591642091,0.323733591642091,0.265671641791045,0.058061949851046
"TCGA-AG-3726-01A-02W-0899-10","SBS5",0.139547783917774,0.139547783917774,0.0815217391304348,0.0580260447873392
"TCGA-AG-A00Y-01A-02W-A00K-09","SBS40",0.493794922803816,0.493794922803816,0.43579766536965,0.057997257434166
"TCGA-DM-A28C-01A-11D-A16V-10","SBS1",0.4864698176694,0.4864698176694,0.428571428571429,0.057898389097971
"TCGA-EI-6885-01A-11D-1924-10","SBS5",0.593984160344792,0.593984160344792,0.651851851851852,0.0578676915070601
"TCGA-AA-3679-01A-02W-0900-09","SBS1",0.414833505616983,0.414833505616983,0.472527472527473,0.05769396691049
"TCGA-AY-A69D-01A-11D-A36X-10","SBS40",0.464663084240177,0.464663084242228,0.407142857142857,0.05752022709732
"TCGA-AA-3952-01A-01W-0995-10","SBS40",0.328708972298563,0.328708972298563,0.386206896551724,0.057497924253161
"Single_Sample","SBS5",0.747346127123204,0.747346127123204,0.8046875,0.057341372876796
"TCGA-F4-6703-01A-11D-1835-10","SBS15",0.272200237944561,0.272200237944561,0.214925373134328,0.057274864810233
"T20","SBS5",0.472670916659938,0.472670916659938,0.52991452991453,0.057243613254592
"TCGA-A6-2684-01A-01D-A270-10","SBS5",0.570463875036422,0.570463875039025,0.513333333333333,0.0571305417030891
"sysucc-1163T","SBS15",0.366710154261383,0.366710154261383,0.309602044541804,0.057108109719579
"T521","SBS1",0.400759924899675,0.400759924899675,0.457831325301205,0.05707140040153
"TCGA-AG-A036-01A-12W-A096-10","SBS5",0.40306661847658,0.40306661847658,0.346153846153846,0.056912772322734
"TCGA-AA-A017-01A-01W-A00E-09","SBS1",0.304206063875676,0.304206063875676,0.361111111111111,0.056905047235435
"T3658","SBS44",0.35751686403275,0.357516864032768,0.414320193081255,0.056803329048505
"T3099","SBS5",0.551602359195364,0.551602359195403,0.494949494949495,0.0566528642458691
"T36","SBS15",0.406258920957538,0.406258920957538,0.349693251533742,0.056565669423796
"TCGA-D5-6538-01A-11D-1719-10","SBS5",0.446372981105347,0.446372981107351,0.502702702702703,0.056329721597356
"T1844","SBS10b",0.21844899172399,0.21844899172399,0.162162162162162,0.056286829561828
"TCGA-DC-6157-01A-11D-1657-10","SBS5",0.336384983488221,0.336384983488221,0.28030303030303,0.056081953185191
"TCGA-CM-6677-01A-11D-1835-10","SBS1",0.441239696569348,0.441239696569348,0.497297297297297,0.056057600727949
"sysucc-823T","SBS5",0.815647242616844,0.815647242616844,0.871657754010695,0.056010511393851
"TCGA-AH-6643-01A-11D-1826-10","SBS5",0.495915287758239,0.49591528775824,0.44,0.055915287758239
"T3088","SBS1",0.594828445382298,0.594828445382298,0.5390625,0.055765945382298
"TCGA-AZ-4682-01B-01D-1408-10","SBS40",0.170880754488966,0.170880754488966,0.226415094339623,0.055534339850657
"T2766","SBS5",0.561128054612157,0.561128054612271,0.50561797752809,0.055510077084067
"T2389","SBS5",0.487009062179742,0.487009062179742,0.542168674698795,0.055159612519053
"TCGA-CK-4948-01B-11D-1650-10","SBS40",0.589728550833456,0.589728550834103,0.534722222222222,0.055006328611234
"T660","SBS1",0.43730166119386,0.43730166119386,0.382352941176471,0.054948720017389
"TCGA-NH-A6GA-01A-11D-A36X-10","SBS5",0.210449496288922,0.210449496290141,0.155555555555556,0.054893940733366
"TCGA-A6-6654-01A-21D-1835-10","SBS5",0.316682720532495,0.316682720532495,0.261904761904762,0.054777958627733
"TCGA-D5-6932-01A-11D-1924-10","SBS9",0.309065137568585,0.309065137571709,0.254545454545455,0.05451968302313
"TCGA-G4-6323-01A-11D-1719-10","SBS5",0.567071790406002,0.567071790406308,0.621428571428571,0.054356781022569
"T3254","SBS1",0.527047048710141,0.527047048710141,0.472727272727273,0.054319775982868
"T2959","SBS5",0.602589250775755,0.602589250775755,0.548387096774194,0.054202154001561
"TCGA-D5-6536-01A-11D-1719-10","SBS40",0.279159368701829,0.279159368701829,0.333333333333333,0.054173964631504
"TCGA-AA-A03J-01A-21W-A096-10","SBS1",0.339843110758726,0.339843110758726,0.393939393939394,0.054096283180668
"TCGA-AG-A002-01A-01W-A00K-09","SBS5",0.0792320437187925,0.0792320437187925,0.133305819232357,0.0540737755135645
"TCGA-D5-6541-01A-11D-1719-10","SBS5",0.472870169054568,0.472870169054568,0.418803418803419,0.054066750251149
"TCGA-G4-6303-01A-11D-1771-10","SBS1",0.594574525958689,0.594574525958689,0.540740740740741,0.053833785217948
"TCGA-G4-6297-01A-11D-1719-10","SBS5",0.307784012179744,0.307784012179744,0.253968253968254,0.05381575821149
"T3151","SBS5",0.604459084026641,0.604459084027382,0.658227848101266,0.0537687640746251
"T2950","SBS44",0.266940996867676,0.266940996867676,0.213235294117647,0.053705702750029
"TCGA-A6-6781-01A-22D-A270-10","SBS5",0.180377114684668,0.180377114684668,0.12669864108713,0.053678473597538
"TCGA-EI-7002-01A-11D-1924-10","SBS1",0.227685145595421,0.227685145595421,0.174107142857143,0.053578002738278
"T3267","SBS1",0.350567094192778,0.350567094192778,0.404109589041096,0.053542494848318
"TCGA-F5-6863-01A-11D-1924-10","SBS5",0.247702464604246,0.247702464604246,0.194174757281553,0.053527707322693
"sysucc-1030T","SBS5",0.921577983515075,0.921577983519302,0.868173258003766,0.053404725511309
"TCGA-AA-3989-01A-01W-0995-10","SBS1",0.429834702928826,0.429834702941794,0.483221476510067,0.0533867735812411
"TCGA-F4-6569-01A-11D-1771-10","SBS40",0.46980189667849,0.46980189667849,0.52317880794702,0.05337691126853
"TCGA-D5-5539-01A-01D-1650-10","SBS40",0.577447527608256,0.577447527611688,0.524137931034483,0.053309596573773
"T186","SBS5",0.57742262099756,0.57742262099756,0.524271844660194,0.053150776337366
"TCGA-AA-3955-01A-02W-0995-10","SBS5",0.114225174390155,0.114225174390155,0.0611111111111111,0.0531140632790439
"TCGA-CK-6748-01A-11D-1835-10","SBS40",0.627669897169447,0.627669897169486,0.574712643678161,0.052957253491286
"T2979","SBS5",0.457548814252954,0.457548814252986,0.510344827586207,0.052796013333253
"587336","SBS5",0.149941191609097,0.14994119160983,0.202684563758389,0.052743372149292
"TCGA-AA-3856-01A-01W-0900-09","SBS1",0.36704677239509,0.36704677239509,0.419753086419753,0.052706314024663
